Nom,Prénom,Projet,Spécialité,Hobby,Nombre d'années d'expérience,Défaut,Qualité,Couleur préférée,Plat préféré,Boisson préférée,Langage préféré
Williams,Ava,FinTrack,Business Analyst,Voyage,6,Susceptibilité,Leadership,Jaune,Tajine,Jus d'orange,SQL
Brown,Isabella,SmartGrid,Ingénieur DevOps,Coding,8,Entêtement,Adaptabilité,Rouge,Pâtes Carbonara,Café,Go
Jones,Liam,RoboAssist,Spécialiste IA,Musique,3,Perfectionnisme,Créativité,Rose,Poulet Yassa,Thé,Python
Miller,Elijah,QuantumLeap,Architecte Cloud,Randonnée,12,Indécision,Patience,Blanc,Lasagnes,Eau,Java
Davis,Benjamin,EcoFlow,Développeur Web,Photographie,5,Bavardage excessif,Sens de l'humour,Gris,Fruits de mer,Coca-Cola,PHP
Rodriguez,Charlotte,DataSense,Data Scientist,Cuisine,7,Égocentrisme,Rigueur,Turquoise,Fondue,Smoothies,R
Dupont,Jean,ConnectHub,Développeur Mobile,Natation,2,Timidité,Empathie,Orange,Paëlla,Limonade,Kotlin
Martin,Pierre,FutureFleet,Analyste QA,Jardinage,9,Pessimisme,Persévérance,Bleu,Tacos,Jus de pomme,JavaScript
Bernard,Marie,BioInsight,Chef de Projet IT,Course à pied,4,Impatience,Logique,Vert,Ramen,Lait,Bash
Petit,Sophie,HealthLink,Designer UI/UX,Yoga,0,Procrastination,Organisation,Rouge,Curry,Eau pétillante,Python
Durand,Lucas,CyberShield,Expert Cybersécurité,Gaming,14,Désorganisation,Curiosité,Noir,Pizza,Jus d'orange,C#
Leroy,Emma,EduBoost,Développeur Mobile,Danse,10,Impulsivité,Optimisme,Violet,Burger,Café,Swift
Moreau,Paul,FinTrack,Business Analyst,Voyage,6,Susceptibilité,Leadership,Jaune,Tajine,Thé,SQL
Fournier,Chloé,SmartGrid,Ingénieur DevOps,Coding,8,Entêtement,Adaptabilité,Rouge,Pâtes Carbonara,Eau,Go
Garcia,Amadou,RoboAssist,Spécialiste IA,Musique,3,Perfectionnisme,Créativité,Rose,Poulet Yassa,Coca-Cola,Python
Silva,Fatoumata,QuantumLeap,Architecte Cloud,Randonnée,12,Indécision,Patience,Blanc,Lasagnes,Smoothies,Java
Camara,Mamadou,EcoFlow,Développeur Web,Photographie,5,Bavardage excessif,Sens de l'humour,Gris,Fruits de mer,Limonade,PHP
Diallo,Aïsha,DataSense,Data Scientist,Cuisine,7,Égocentrisme,Rigueur,Turquoise,Fondue,Jus de pomme,R
Traoré,Sekou,ConnectHub,Développeur Mobile,Natation,2,Timidité,Empathie,Orange,Paëlla,Lait,Kotlin
Kouassi,Mariam,FutureFleet,Analyste QA,Jardinage,9,Pessimisme,Persévérance,Bleu,Tacos,Eau pétillante,JavaScript
Ouedraogo,David,BioInsight,Chef de Projet IT,Course à pied,4,Impatience,Logique,Vert,Ramen,Jus d'orange,Bash
Ndoye,Sarah,HealthLink,Designer UI/UX,Yoga,0,Procrastination,Organisation,Rouge,Curry,Café,Python
Khan,Emily,CyberShield,Expert Cybersécurité,Gaming,14,Désorganisation,Curiosité,Noir,Pizza,Thé,C#
Patel,Daniel,EduBoost,Développeur Mobile,Danse,10,Impulsivité,Optimisme,Violet,Burger,Eau,Swift
Kim,Olivia,FinTrack,Business Analyst,Voyage,6,Susceptibilité,Leadership,Jaune,Tajine,Coca-Cola,SQL
Lee,Ethan,SmartGrid,Ingénieur DevOps,Coding,8,Entêtement,Adaptabilité,Rouge,Pâtes Carbonara,Smoothies,Go
Chen,Sophia,RoboAssist,Spécialiste IA,Musique,3,Perfectionnisme,Créativité,Rose,Poulet Yassa,Limonade,Python
Wang,Noah,QuantumLeap,Architecte Cloud,Randonnée,12,Indécision,Patience,Blanc,Lasagnes,Jus de pomme,Java
Johnson,Ava,EcoFlow,Développeur Web,Photographie,5,Bavardage excessif,Sens de l'humour,Gris,Fruits de mer,Lait,PHP
Smith,Isabella,DataSense,Data Scientist,Cuisine,7,Égocentrisme,Rigueur,Turquoise,Fondue,Eau pétillante,R
Williams,Liam,ConnectHub,Développeur Mobile,Natation,2,Timidité,Empathie,Orange,Paëlla,Jus d'orange,Kotlin
Brown,Elijah,FutureFleet,Analyste QA,Jardinage,9,Pessimisme,Persévérance,Bleu,Tacos,Café,JavaScript
Jones,Benjamin,BioInsight,Chef de Projet IT,Course à pied,4,Impatience,Logique,Vert,Ramen,Thé,Bash
Miller,Charlotte,HealthLink,Designer UI/UX,Yoga,0,Procrastination,Organisation,Rouge,Curry,Eau,Python
Davis,Harper,CyberShield,Expert Cybersécurité,Gaming,14,Désorganisation,Curiosité,Noir,Pizza,Coca-Cola,C#
Rodriguez,Jean,EduBoost,Développeur Mobile,Danse,10,Impulsivité,Optimisme,Violet,Burger,Smoothies,Swift
Dupont,Pierre,FinTrack,Business Analyst,Voyage,6,Susceptibilité,Leadership,Jaune,Tajine,Limonade,SQL
Martin,Marie,SmartGrid,Ingénieur DevOps,Coding,8,Entêtement,Adaptabilité,Rouge,Pâtes Carbonara,Jus de pomme,Go
Bernard,Sophie,RoboAssist,Spécialiste IA,Musique,3,Perfectionnisme,Créativité,Rose,Poulet Yassa,Lait,Python
Petit,Lucas,QuantumLeap,Architecte Cloud,Randonnée,12,Indécision,Patience,Blanc,Lasagnes,Eau pétillante,Java
Durand,Emma,EcoFlow,Développeur Web,Photographie,5,Bavardage excessif,Sens de l'humour,Gris,Fruits de mer,Jus d'orange,PHP
Leroy,Paul,DataSense,Data Scientist,Cuisine,7,Égocentrisme,Rigueur,Turquoise,Fondue,Café,R
Moreau,Chloé,ConnectHub,Développeur Mobile,Natation,2,Timidité,Empathie,Orange,Paëlla,Thé,Kotlin
Fournier,Amadou,FutureFleet,Analyste QA,Jardinage,9,Pessimisme,Persévérance,Bleu,Tacos,Eau,JavaScript
Garcia,Fatoumata,BioInsight,Chef de Projet IT,Course à pied,4,Impatience,Logique,Vert,Ramen,Coca-Cola,Bash
Silva,Mamadou,HealthLink,Designer UI/UX,Yoga,0,Procrastination,Organisation,Rouge,Curry,Smoothies,Python
Camara,Aïsha,CyberShield,Expert Cybersécurité,Gaming,14,Désorganisation,Curiosité,Noir,Pizza,Limonade,C#
Diallo,Sekou,EduBoost,Développeur Mobile,Danse,10,Impulsivité,Optimisme,Violet,Burger,Jus de pomme,Swift
Traoré,Mariam,FinTrack,Business Analyst,Voyage,6,Susceptibilité,Leadership,Jaune,Tajine,Lait,SQL
Kouassi,David,SmartGrid,Ingénieur DevOps,Coding,8,Entêtement,Adaptabilité,Rouge,Pâtes Carbonara,Eau pétillante,Go
Ouedraogo,Sarah,RoboAssist,Spécialiste IA,Musique,3,Perfectionnisme,Créativité,Rose,Poulet Yassa,Jus d'orange,Python
Ndoye,Emily,QuantumLeap,Architecte Cloud,Randonnée,12,Indécision,Patience,Blanc,Lasagnes,Café,Java
Khan,Daniel,EcoFlow,Développeur Web,Photographie,5,Bavardage excessif,Sens de l'humour,Gris,Fruits de mer,Thé,PHP
Patel,Olivia,DataSense,Data Scientist,Cuisine,7,Égocentrisme,Rigueur,Turquoise,Fondue,Eau,R
Kim,Ethan,ConnectHub,Développeur Mobile,Natation,2,Timidité,Empathie,Orange,Paëlla,Coca-Cola,Kotlin
Lee,Sophia,FutureFleet,Analyste QA,Jardinage,9,Pessimisme,Persévérance,Bleu,Tacos,Smoothies,JavaScript
Chen,Noah,BioInsight,Chef de Projet IT,Course à pied,4,Impatience,Logique,Vert,Ramen,Limonade,Bash
Dupont,Sophie,EduBoost,Développement Web Back-end,Photographie,7,Sensible,Curiosité,Violet,Sushi,Café,Python
Ndiaye,David,HealthConnect,Data Science,Football,12,Impatience,Organisation,Vert,Thieboudienne,Jus d'orange,Java
Schmidt,Amina,CyberGuard,Cybersécurité,Lecture,5,Têtu,Persévérance,Bleu,Pizza,Thé,C#
Smith,Jean,AIInnovate,Intelligence Artificielle,Gaming,3,Distrait,Créativité,Rouge,Burger,Coca-Cola,JavaScript
Kim,Maria,SmartLogistics,Cloud Computing,Danse,9,Procrastination,Esprit d'équipe,Jaune,Riz Cantonais,Eau,Go
Garcia,Omar,GreenEnergy,Développement Mobile,Voyage,2,Timidité,Adaptabilité,Noir,Tajine,Jus de bissap,Kotlin
Müller,Julia,FinTrack,QA Testing,Cuisine,8,Perfectionnisme,Rigueur,Blanc,Pâtes Carbonara,Limonade,Python
Koulibaly,Kenza,EduBridge,UI/UX Design,Randonnée,1,Bavard,Pédagogie,Orange,Yassa,Thé à la menthe,JavaScript
Dubois,Chloé,DataPulse,Big Data Engineering,Musique,10,Indécis,Optimisme,Rose,Salade Composée,Eau gazeuse,Python
Wang,Mohamed,SecureFlow,DevOps,Peinture,6,Curieux (trop),Fiabilité,Gris,Lasagnes,Café,Bash
Khan,Liam,CityNet,Machine Learning,Échecs,4,Critique,Leadership,Cyan,Poulet Rôti,Lait,Python
Singh,Olivia,E-Health,Architecture Logicielle,Yoga,11,Rancunier,Autonomie,Magenta,Couscous,Jus de mangue,Java
Diallo,Noah,AgriSense,Développement Web Front-end,Course à pied,0,Désordonné,Proactivité,Vert,Thieboudienne,Eau,JavaScript
Traoré,Emma,MobilityHub,Product Management,Jardinage,13,Borné,Sens de l'écoute,Bleu,Pizza,Thé,PHP
Sy,Lucas,EcoSolutions,Scrum Master,Cinéma,7,Susceptible,Curiosité,Rouge,Sushi,Jus d'orange,Java
Martin,Alice,InnovateX,Développement Web Back-end,Bricolage,9,Impatience,Organisation,Noir,Burger,Coca-Cola,Python
Leroy,Gabriel,GlobalLink,Intelligence Artificielle,VTT,5,Têtu,Persévérance,Jaune,Tajine,Thé à la menthe,C#
Moreau,Léa,AgriTech+,Cybersécurité,Chant,2,Distrait,Créativité,Violet,Riz Cantonais,Eau,Go
Laurent,Adam,SafeCity,Cloud Computing,Lecture,8,Procrastination,Esprit d'équipe,Blanc,Pâtes Carbonara,Limonade,Kotlin
Gautier,Inès,EduBoost,Développement Mobile,Football,1,Timidité,Adaptabilité,Orange,Yassa,Jus de bissap,JavaScript
Petit,Sarah,FinTrack,QA Testing,Gaming,10,Perfectionnisme,Rigueur,Rose,Salade Composée,Eau gazeuse,Python
Roux,Hugo,HealthConnect,Big Data Engineering,Danse,6,Bavard,Pédagogie,Gris,Lasagnes,Café,Bash
Meyer,Manon,GreenEnergy,UI/UX Design,Voyage,3,Indécis,Optimisme,Cyan,Poulet Rôti,Lait,Python
Lopez,Arthur,SmartLogistics,DevOps,Randonnée,14,Curieux (trop),Fiabilité,Magenta,Couscous,Jus de mangue,Java
Chen,Sophie,CyberGuard,Machine Learning,Cuisine,11,Critique,Leadership,Vert,Thieboudienne,Eau,Python
Lee,David,AIInnovate,Architecture Logicielle,Photographie,0,Rancunier,Autonomie,Bleu,Pizza,Thé,PHP
Dupont,Amina,EduBridge,Développement Web Front-end,Natation,6,Désordonné,Proactivité,Rouge,Sushi,Jus d'orange,JavaScript
Ndiaye,Jean,CityNet,Product Management,Musique,4,Borné,Sens de l'écoute,Noir,Burger,Coca-Cola,Python
Schmidt,Maria,DataPulse,Scrum Master,Peinture,9,Susceptible,Curiosité,Jaune,Tajine,Thé à la menthe,C#
Smith,Omar,E-Health,Développement Web Back-end,Échecs,7,Impatience,Organisation,Violet,Riz Cantonais,Eau,Go
Kim,Julia,AgriSense,Intelligence Artificielle,Yoga,2,Têtu,Persévérance,Blanc,Pâtes Carbonara,Limonade,Kotlin
Garcia,Kenza,MobilityHub,Cybersécurité,Course à pied,13,Distrait,Créativité,Orange,Yassa,Jus de bissap,JavaScript
Müller,Chloé,EcoSolutions,Cloud Computing,Jardinage,10,Procrastination,Esprit d'équipe,Rose,Salade Composée,Eau gazeuse,Python
Koulibaly,Mohamed,InnovateX,Développement Mobile,Cinéma,5,Timidité,Adaptabilité,Gris,Lasagnes,Café,Bash
Dubois,Liam,GlobalLink,QA Testing,Bricolage,1,Bavard,Pédagogie,Cyan,Poulet Rôti,Lait,Python
Wang,Olivia,AgriTech+,Big Data Engineering,VTT,8,Indécis,Optimisme,Magenta,Couscous,Jus de mangue,Java
Khan,Noah,SafeCity,UI/UX Design,Chant,15,Curieux (trop),Fiabilité,Vert,Thieboudienne,Eau,Python
Singh,Emma,EduBoost,DevOps,Lecture,3,Critique,Leadership,Bleu,Pizza,Thé,PHP
Diallo,Lucas,FinTrack,Machine Learning,Football,12,Rancunier,Autonomie,Rouge,Sushi,Jus d'orange,JavaScript
Traoré,Alice,HealthConnect,Architecture Logicielle,Gaming,0,Désordonné,Proactivité,Noir,Burger,Coca-Cola,Python
Sy,Gabriel,GreenEnergy,Développement Web Front-end,Danse,6,Borné,Sens de l'écoute,Jaune,Tajine,Thé à la menthe,C#
Martin,Léa,SmartLogistics,Product Management,Voyage,4,Susceptible,Curiosité,Violet,Riz Cantonais,Eau,Go
Leroy,Adam,CyberGuard,Scrum Master,Randonnée,9,Impatience,Organisation,Blanc,Pâtes Carbonara,Limonade,Kotlin
Moreau,Inès,AIInnovate,Développement Web Back-end,Cuisine,7,Têtu,Persévérance,Orange,Yassa,Jus de bissap,JavaScript
Laurent,Sarah,EduBridge,Intelligence Artificielle,Photographie,2,Distrait,Créativité,Rose,Salade Composée,Eau gazeuse,Python
Gautier,Hugo,CityNet,Cybersécurité,Natation,13,Procrastination,Esprit d'équipe,Gris,Lasagnes,Café,Bash
Petit,Manon,DataPulse,Cloud Computing,Musique,10,Timidité,Adaptabilité,Cyan,Poulet Rôti,Lait,Python
Roux,Arthur,E-Health,Développement Mobile,Peinture,5,Bavard,Pédagogie,Magenta,Couscous,Jus de mangue,Java
Meyer,Sophie,AgriSense,QA Testing,Échecs,1,Indécis,Optimisme,Vert,Thieboudienne,Eau,Python
Lopez,David,MobilityHub,Big Data Engineering,Yoga,8,Curieux (trop),Fiabilité,Bleu,Pizza,Thé,PHP
Chen,Amina,EcoSolutions,UI/UX Design,Course à pied,15,Critique,Leadership,Rouge,Sushi,Jus d'orange,JavaScript
Lee,Jean,InnovateX,DevOps,Jardinage,3,Rancunier,Autonomie,Noir,Burger,Coca-Cola,Python
Dupont,Maria,GlobalLink,Machine Learning,Cinéma,12,Désordonné,Proactivité,Jaune,Tajine,Thé à la menthe,C#
Ndiaye,Omar,AgriTech+,Architecture Logicielle,Bricolage,0,Borné,Sens de l'écoute,Violet,Riz Cantonais,Eau,Go
Schmidt,Julia,SafeCity,Développement Web Front-end,VTT,6,Susceptible,Curiosité,Blanc,Pâtes Carbonara,Limonade,Kotlin
Smith,Kenza,EduBoost,Product Management,Chant,4,Impatience,Organisation,Orange,Yassa,Jus de bissap,JavaScript
Kim,Chloé,FinTrack,Scrum Master,Lecture,9,Têtu,Persévérance,Rose,Salade Composée,Eau gazeuse,Python
Garcia,Mohamed,HealthConnect,Développement Web Back-end,Football,7,Distrait,Créativité,Gris,Lasagnes,Café,Bash
Müller,Liam,GreenEnergy,Intelligence Artificielle,Gaming,2,Procrastination,Esprit d'équipe,Cyan,Poulet Rôti,Lait,Python
Koulibaly,Olivia,SmartLogistics,Cybersécurité,Danse,13,Timidité,Adaptabilité,Magenta,Couscous,Jus de mangue,Java
Dubois,Noah,CyberGuard,Cloud Computing,Voyage,10,Bavard,Pédagogie,Vert,Thieboudienne,Eau,Python
Wang,Emma,AIInnovate,Développement Mobile,Randonnée,5,Indécis,Optimisme,Bleu,Pizza,Thé,PHP
Khan,Lucas,EduBridge,QA Testing,Cuisine,1,Curieux (trop),Fiabilité,Rouge,Sushi,Jus d'orange,JavaScript
Singh,Alice,CityNet,Big Data Engineering,Photographie,8,Critique,Leadership,Noir,Burger,Coca-Cola,Python
Diallo,Gabriel,DataPulse,UI/UX Design,Natation,15,Rancunier,Autonomie,Jaune,Tajine,Thé à la menthe,C#
Traoré,Léa,E-Health,DevOps,Musique,3,Désordonné,Proactivité,Violet,Riz Cantonais,Eau,Go
Sy,Adam,AgriSense,Machine Learning,Peinture,12,Borné,Sens de l'écoute,Blanc,Pâtes Carbonara,Limonade,Kotlin
Martin,Inès,MobilityHub,Architecture Logicielle,Échecs,0,Susceptible,Curiosité,Orange,Yassa,Jus de bissap,JavaScript
Leroy,Sarah,EcoSolutions,Développement Web Front-end,Yoga,6,Impatience,Organisation,Rose,Salade Composée,Eau gazeuse,Python
Moreau,Hugo,InnovateX,Product Management,Course à pied,4,Têtu,Persévérance,Gris,Lasagnes,Café,Bash
Laurent,Manon,GlobalLink,Scrum Master,Jardinage,9,Distrait,Créativité,Cyan,Poulet Rôti,Lait,Python
Gautier,Arthur,AgriTech+,Développement Web Back-end,Cinéma,7,Procrastination,Esprit d'équipe,Magenta,Couscous,Jus de mangue,Java
Petit,Sophie,SafeCity,Intelligence Artificielle,Bricolage,2,Timidité,Adaptabilité,Vert,Thieboudienne,Eau,Python
Roux,David,EduBoost,Cybersécurité,VTT,13,Bavard,Pédagogie,Bleu,Pizza,Thé,PHP
Meyer,Amina,FinTrack,Cloud Computing,Chant,10,Indécis,Optimisme,Rouge,Sushi,Jus d'orange,JavaScript
Lopez,Jean,HealthConnect,Développement Mobile,Lecture,5,Curieux (trop),Fiabilité,Noir,Burger,Coca-Cola,Python
Chen,Maria,GreenEnergy,QA Testing,Football,1,Critique,Leadership,Jaune,Tajine,Thé à la menthe,C#
Lee,Omar,SmartLogistics,Big Data Engineering,Gaming,8,Rancunier,Autonomie,Violet,Riz Cantonais,Eau,Go
Dupont,Julia,CyberGuard,UI/UX Design,Danse,15,Désordonné,Proactivité,Blanc,Pâtes Carbonara,Limonade,Kotlin
Ndiaye,Kenza,AIInnovate,DevOps,Voyage,3,Borné,Sens de l'écoute,Orange,Yassa,Jus de bissap,JavaScript
Schmidt,Chloé,EduBridge,Machine Learning,Randonnée,12,Susceptible,Curiosité,Rose,Salade Composée,Eau gazeuse,Python
Smith,Mohamed,CityNet,Architecture Logicielle,Cuisine,0,Impatience,Organisation,Gris,Lasagnes,Café,Bash
Kim,Liam,DataPulse,Développement Web Front-end,Photographie,6,Têtu,Persévérance,Cyan,Poulet Rôti,Lait,Python
Garcia,Olivia,E-Health,Product Management,Natation,4,Distrait,Créativité,Magenta,Couscous,Jus de mangue,Java
Müller,Noah,AgriSense,Scrum Master,Musique,9,Procrastination,Esprit d'équipe,Vert,Thieboudienne,Eau,Python
Koulibaly,Emma,MobilityHub,Développement Web Back-end,Peinture,7,Timidité,Adaptabilité,Bleu,Pizza,Thé,PHP
Dubois,Lucas,EcoSolutions,Intelligence Artificielle,Échecs,2,Bavard,Pédagogie,Rouge,Sushi,Jus d'orange,JavaScript
Wang,Alice,InnovateX,Cybersécurité,Yoga,13,Indécis,Optimisme,Noir,Burger,Coca-Cola,Python
Khan,Gabriel,GlobalLink,Cloud Computing,Course à pied,10,Curieux (trop),Fiabilité,Jaune,Tajine,Thé à la menthe,C#
Singh,Léa,AgriTech+,Développement Mobile,Jardinage,5,Critique,Leadership,Violet,Riz Cantonais,Eau,Go
Diallo,Adam,SafeCity,QA Testing,Cinéma,1,Rancunier,Autonomie,Blanc,Pâtes Carbonara,Limonade,Kotlin
Traoré,Inès,EduBoost,Big Data Engineering,Bricolage,8,Désordonné,Proactivité,Orange,Yassa,Jus de bissap,JavaScript
Sy,Sarah,FinTrack,UI/UX Design,VTT,15,Borné,Sens de l'écoute,Rose,Salade Composée,Eau gazeuse,Python
Martin,Hugo,HealthConnect,DevOps,Chant,3,Susceptible,Curiosité,Gris,Lasagnes,Café,Bash
Leroy,Manon,GreenEnergy,Machine Learning,Lecture,12,Impatience,Organisation,Cyan,Poulet Rôti,Lait,Python
Moreau,Arthur,SmartLogistics,Architecture Logicielle,Football,0,Têtu,Persévérance,Magenta,Couscous,Jus de mangue,Java
Laurent,Sophie,CyberGuard,Développement Web Front-end,Gaming,6,Distrait,Créativité,Vert,Thieboudienne,Eau,Python
Gautier,David,AIInnovate,Product Management,Danse,4,Procrastination,Esprit d'équipe,Bleu,Pizza,Thé,PHP
Petit,Amina,EduBridge,Scrum Master,Voyage,9,Timidité,Adaptabilité,Rouge,Sushi,Jus d'orange,JavaScript
Roux,Jean,CityNet,Développement Web Back-end,Randonnée,7,Bavard,Pédagogie,Noir,Burger,Coca-Cola,Python
Ndiaye,David,HealthConnect,Développement Mobile,Escalade,11,Impatience,Écoute active,Bleu,Paella,Thé,Java
Dubois,Valeria,SynapseAI,Intelligence Artificielle,Méditation,15,Introversion marquée,Organisation,Vert,Sushi,Kombucha,Python
Anderson,Aminata,CyberGuard,Cybersécurité,Gaming,2,Optimisme naïf,Persévérance,Noir,Hamburger,Jus de Gingembre,C#
Hernandez,Sophie,EcoHarvest,Cloud Computing,Randonnée,7,Manque de confiance,Sens de l'humour,Bleu,Lasagnes,Eau de Coco,JavaScript
Touré,John,FutureWork,Business Analyst,Coding,4,Têtue,Proactivité,Rouge,Thieboudienne,Jus de Bissap,Python
Ramirez,Chloé,EduBoost,UI/UX Design,Danse,0,Distraction,Créativité,Rose,Crêpes,Limonade,JavaScript
Rodriguez,Moussa,FinTrack,Data Science,Football,9,Perfectionnisme,Rigueur,Vert,Mafé,Café,R
Smith,Khadija,SmartGrid,Développement Web,Cuisine,6,Impulsivité,Esprit d'équipe,Jaune,Yassa au poulet,Ataya,PHP
Brown,Hugo,AgriTech+,DevOps,Photographie,13,Impatience,Adaptabilité,Bleu,Couscous,Coca-Cola,Go
Moreau,Maria,ConnectHome,Assurance Qualité (QA),Lecture,3,Sensibilité excessive,Empathie,Violet,Pâtes Carbonara,Eau,Python
Sow,José,SafeCity,Réseaux,Voyage,8,Procrastination,Curiosité,Orange,Tacos,Jus d'orange,C++
Johnson,Lucas,UrbanFlow,Développement Mobile,Musique,10,Indécision,Leadership,Gris,Poulet DG,Lait,Swift
Lopez,Mariam,CodeVerse,Scrum Master,Pêche,5,Bavardage,Pédagogie,Vert,Tajine,Thé,Ruby
Anderson,Diego,QuantumLeap,Machine Learning,Jardinage,1,Timidité,Résilience,Blanc,Curry Indien,Smoothie aux fruits,Python
Ouédraogo,Emily,BioInnovate,Embedded Systems,Yoga,14,Réticence au changement,Fiabilité,Turquoise,Acarajé,Kombucha,C
Diop,Sarah,DataSphere,Data Science,Dessin,7,Exigeant,Organisation,Bleu,Sushi,Jus de Bissap,SQL
Williams,Cheikh,AgriTech+,Développement Web,VTT,2,Optimisme naïf,Pensée critique,Rouge,Thieboudienne,Café,JavaScript
Perez,Fatoumata,CyberGuard,Cybersécurité,Gaming,12,Distraction,Sens de l'humour,Noir,Hamburger,Eau de Coco,C#
Miller,Antoine,HealthConnect,Cloud Computing,Randonnée,5,Manque de confiance,Proactivité,Bleu,Lasagnes,Jus d'orange,Python
Taylor,Emma,EduBoost,UI/UX Design,Danse,0,Têtue,Créativité,Rose,Crêpes,Limonade,JavaScript
Dubois,Gabriel,FinTrack,Data Science,Football,10,Perfectionnisme,Rigueur,Vert,Mafé,Coca-Cola,R
Moore,Olivia,SmartGrid,Développement Web,Cuisine,8,Impulsivité,Esprit d'équipe,Jaune,Yassa au poulet,Ataya,PHP
Sanchez,Michael,AgriTech+,DevOps,Photographie,14,Impatience,Adaptabilité,Bleu,Couscous,Thé,Go
Robert,Isabella,ConnectHome,Assurance Qualité (QA),Lecture,4,Sensibilité excessive,Empathie,Violet,Pâtes Carbonara,Eau,Python
Cissé,Omar,SafeCity,Réseaux,Voyage,9,Procrastination,Curiosité,Orange,Tacos,Jus d'orange,C++
Thomas,Jessica,UrbanFlow,Développement Mobile,Musique,11,Indécision,Leadership,Gris,Poulet DG,Lait,Swift
Gonzalez,Khadija,CodeVerse,Scrum Master,Pêche,6,Bavardage,Pédagogie,Vert,Tajine,Kombucha,Ruby
Ramirez,Lucas,QuantumLeap,Machine Learning,Jardinage,2,Timidité,Résilience,Blanc,Curry Indien,Smoothie aux fruits,Python
Torres,Aissatou,BioInnovate,Embedded Systems,Yoga,15,Réticence au changement,Fiabilité,Turquoise,Acarajé,Jus de Gingembre,C
Diop,David,DataSphere,Data Science,Dessin,8,Exigeant,Organisation,Bleu,Sushi,Jus de Bissap,SQL
Williams,Camille,AgriTech+,Développement Web,VTT,3,Optimisme naïf,Pensée critique,Rouge,Thieboudienne,Café,JavaScript
Perez,Fatoumata,CyberGuard,Cybersécurité,Gaming,13,Distraction,Sens de l'humour,Noir,Hamburger,Eau de Coco,C#
Miller,Antoine,HealthConnect,Cloud Computing,Randonnée,6,Manque de confiance,Proactivité,Bleu,Lasagnes,Jus d'orange,Python
Taylor,Manon,EduBoost,UI/UX Design,Danse,1,Têtue,Créativité,Rose,Crêpes,Limonade,JavaScript
Dubois,Gabriel,FinTrack,Data Science,Football,11,Perfectionnisme,Rigueur,Vert,Mafé,Coca-Cola,R
Moore,Olivia,SmartGrid,Développement Web,Cuisine,9,Impulsivité,Esprit d'équipe,Jaune,Yassa au poulet,Ataya,PHP
Sanchez,Michael,AgriTech+,DevOps,Photographie,15,Impatience,Adaptabilité,Bleu,Couscous,Thé,Go
Robert,Isabella,ConnectHome,Assurance Qualité (QA),Lecture,5,Sensibilité excessive,Empathie,Violet,Pâtes Carbonara,Eau,Python
Cissé,Omar,SafeCity,Réseaux,Voyage,10,Procrastination,Curiosité,Orange,Tacos,Jus d'orange,C++
Thomas,Jessica,UrbanFlow,Développement Mobile,Musique,12,Indécision,Leadership,Gris,Poulet DG,Lait,Swift
Gonzalez,Khadija,CodeVerse,Scrum Master,Pêche,7,Bavardage,Pédagogie,Vert,Tajine,Kombucha,Ruby
Ramirez,Lucas,QuantumLeap,Machine Learning,Jardinage,3,Timidité,Résilience,Blanc,Curry Indien,Smoothie aux fruits,Python
Torres,Aissatou,BioInnovate,Embedded Systems,Yoga,0,Réticence au changement,Fiabilité,Turquoise,Acarajé,Jus de Gingembre,C
Diop,David,DataSphere,Data Science,Dessin,9,Exigeant,Organisation,Bleu,Sushi,Jus de Bissap,SQL
Williams,Camille,AgriTech+,Développement Web,VTT,4,Optimisme naïf,Pensée critique,Rouge,Thieboudienne,Café,JavaScript
Perez,Fatoumata,CyberGuard,Cybersécurité,Gaming,14,Distraction,Sens de l'humour,Noir,Hamburger,Eau de Coco,C#
Miller,Antoine,HealthConnect,Cloud Computing,Randonnée,7,Manque de confiance,Proactivité,Bleu,Lasagnes,Jus d'orange,Python
Taylor,Manon,EduBoost,UI/UX Design,Danse,2,Têtue,Créativité,Rose,Crêpes,Limonade,JavaScript
Dubois,Gabriel,FinTrack,Data Science,Football,12,Perfectionnisme,Rigueur,Vert,Mafé,Coca-Cola,R
Moore,Olivia,SmartGrid,Développement Web,Cuisine,10,Impulsivité,Esprit d'équipe,Jaune,Yassa au poulet,Ataya,PHP
Sanchez,Michael,AgriTech+,DevOps,Photographie,0,Impatience,Adaptabilité,Bleu,Couscous,Thé,Go
Robert,Isabella,ConnectHome,Assurance Qualité (QA),Lecture,6,Sensibilité excessive,Empathie,Violet,Pâtes Carbonara,Eau,Python
Cissé,Omar,SafeCity,Réseaux,Voyage,11,Procrastination,Curiosité,Orange,Tacos,Jus d'orange,C++
