Nom,Prénom,Projet,Spécialité,Hobby,Nombre d'années d'expérience,Défaut,Qualité,Couleur préférée,Plat préféré,Boisson préférée,Langage préféré
"Adams,Victoria,SecureNet,Cybersécurité,Randonnée,8,Intolérance,Loyauté,Magenta,Paella,Eau,C#
Amadou,Diallo,AgriTech+,Cloud Computing,Lecture,9,Distraction,Optimisme,Jaune,Couscous,Jus d'orange,Java
Fatoumata,Sow,HealthConnect,Data Science,Randonnée,12,Têtu,Organisation,Noir,Poulet Yassa,Eau pétillante,Python
Pierre,Dubois,SafeCity,Développement Web,Musique,5,Procrastination,Créativité,Bleu,Pizza,Café,JavaScript
Sophie,Martin,EduBoost,UX/UI Design,Danse,2,Timidité,Empathie,Violet,Crêpes,Thé,PHP
Moussa,Kone,FinTrack,Cybersécurité,Gaming,7,Impatience,Détermination,Gris,Burger,Coca-Cola,Go
Aïcha,Ndiaye,EcoPulsar,Intelligence Artificielle,Jardinage,10,Désordonné,Adaptabilité,Vert,Thieboudienne,Smoothie,Rust
Marc,Laurent,SmartGrid,DevOps,Bricolage,6,Perfectionnisme,Persévérance,Orange,Lasagnes,Limonade,C#
Mariam,Cissé,CyberGuard,Développement Mobile,Voyage,8,Naïveté,Curiosité,Rose,Tajine,Eau de coco,Swift
Jean,Bernard,DataInsight,Business Intelligence,Échecs,11,Orgueil,Loyauté,Marron,Sushi,Vin rouge,Kotlin
Catherine,Leroy,RoboAssist,Robotique,Peinture,3,Cynisme,Sens de l'humour,Turquoise,Ramen,Thé glacé,TypeScript
Ousmane,Traoré,QuantumLeap,Blockchain,Coding,14,Indécision,Pragmatisme,Argent,Curry,Bière,C++
Isabelle,Moreau,UrbanFlow,Ingénierie Logicielle,Yoga,4,Rancunier,Humilité,Or,Salade composée,Sirop de menthe,Scala
Amadou,Camara,GreenHarvest,QA Testing,Course à pied,1,Bavardage,Résilience,Blanc,Chili con carne,Cocktail sans alcool,R
Louis,Sanchez,FutureLab,Cloud Computing,Cinéma,13,Distraction,Optimisme,Rouge,Paella,Jus d'orange,Java
Chloé,Schmidt,NovaVision,Data Science,Lecture,0,Têtu,Organisation,Jaune,Pâtes Carbonara,Eau pétillante,Python
Gabriel,Miller,OmniServe,Développement Web,Randonnée,9,Procrastination,Créativité,Noir,Pizza,Café,JavaScript
Léa,Johnson,ApexSolutions,UX/UI Design,Musique,5,Timidité,Empathie,Bleu,Crêpes,Thé,PHP
Nathan,Williams,DeepMindAI,Cybersécurité,Danse,2,Impatience,Détermination,Violet,Burger,Coca-Cola,Go
Emma,Brown,CloudSphere,Intelligence Artificielle,Gaming,7,Désordonné,Adaptabilité,Gris,Sushi,Smoothie,Rust
Moussa,Jones,BioSense,DevOps,Jardinage,10,Perfectionnisme,Persévérance,Vert,Lasagnes,Limonade,C#
Fatoumata,Davis,AgriTech+,Développement Mobile,Bricolage,6,Naïveté,Curiosité,Orange,Tajine,Eau de coco,Swift
Adama,Rodriguez,HealthConnect,Business Intelligence,Voyage,8,Orgueil,Loyauté,Rose,Sushi,Vin rouge,Kotlin
Mariam,Martinez,SafeCity,Robotique,Échecs,11,Cynisme,Sens de l'humour,Marron,Ramen,Thé glacé,TypeScript
Ousmane,Hernandez,EduBoost,Blockchain,Peinture,3,Indécision,Pragmatisme,Turquoise,Curry,Bière,C++
Aïcha,Lopez,FinTrack,Ingénierie Logicielle,Coding,14,Rancunier,Humilité,Argent,Salade composée,Sirop de menthe,Scala
Sophie,Gonzalez,EcoPulsar,QA Testing,Yoga,4,Bavardage,Résilience,Or,Chili con carne,Cocktail sans alcool,R
Pierre,Wilson,SmartGrid,Cloud Computing,Course à pied,1,Distraction,Optimisme,Blanc,Paella,Jus d'orange,Java
Catherine,Anderson,CyberGuard,Data Science,Cinéma,13,Têtu,Organisation,Rouge,Pâtes Carbonara,Eau pétillante,Python
Luc,Thomas,DataInsight,Développement Web,Lecture,0,Procrastination,Créativité,Jaune,Pizza,Café,JavaScript
Christine,Jackson,RoboAssist,UX/UI Design,Randonnée,9,Timidité,Empathie,Noir,Crêpes,Thé,PHP
Nicolas,White,QuantumLeap,Cybersécurité,Musique,5,Impatience,Détermination,Bleu,Burger,Coca-Cola,Go
Manon,Harris,UrbanFlow,Intelligence Artificielle,Danse,2,Désordonné,Adaptabilité,Violet,Sushi,Smoothie,Rust
Emma,Clark,GreenHarvest,DevOps,Gaming,7,Perfectionnisme,Persévérance,Gris,Lasagnes,Limonade,C#
Louis,Lewis,FutureLab,Développement Mobile,Jardinage,10,Naïveté,Curiosité,Vert,Tajine,Eau de coco,Swift
Chloé,Robinson,NovaVision,Business Intelligence,Bricolage,6,Orgueil,Loyauté,Orange,Sushi,Vin rouge,Kotlin
Gabriel,Walker,OmniServe,Robotique,Voyage,8,Cynisme,Sens de l'humour,Rose,Ramen,Thé glacé,TypeScript
Léa,Hall,ApexSolutions,Blockchain,Échecs,11,Indécision,Pragmatisme,Marron,Curry,Bière,C++
Nathan,Young,DeepMindAI,Ingénierie Logicielle,Peinture,3,Rancunier,Humilité,Turquoise,Salade composée,Sirop de menthe,Scala
Amadou,Dupond,CloudSphere,QA Testing,Coding,14,Bavardage,Résilience,Argent,Chili con carne,Cocktail sans alcool,R
Fatoumata,Martin,BioSense,Cloud Computing,Yoga,4,Distraction,Optimisme,Or,Paella,Jus d'orange,Java
Pierre,Bernard,AgriTech+,Data Science,Course à pied,1,Têtu,Organisation,Blanc,Pâtes Carbonara,Eau pétillante,Python
Sophie,Dubois,HealthConnect,Développement Web,Cinéma,13,Procrastination,Créativité,Rouge,Pizza,Café,JavaScript
Moussa,Durand,SafeCity,UX/UI Design,Lecture,0,Timidité,Empathie,Jaune,Crêpes,Thé,PHP
Aïcha,Leroy,EduBoost,Cybersécurité,Randonnée,9,Impatience,Détermination,Noir,Burger,Coca-Cola,Go
Marc,Moreau,FinTrack,Intelligence Artificielle,Musique,5,Désordonné,Adaptabilité,Bleu,Sushi,Smoothie,Rust
Mariam,Laurent,EcoPulsar,DevOps,Danse,2,Perfectionnisme,Persévérance,Violet,Lasagnes,Limonade,C#
Jean,Simon,SmartGrid,Développement Mobile,Gaming,7,Naïveté,Curiosité,Gris,Tajine,Eau de coco,Swift
Catherine,Michel,CyberGuard,Business Intelligence,Jardinage,10,Orgueil,Loyauté,Vert,Sushi,Vin rouge,Kotlin
Luc,Garcia,DataInsight,Robotique,Bricolage,6,Cynisme,Sens de l'humour,Orange,Ramen,Thé glacé,TypeScript
Christine,Roux,RoboAssist,Blockchain,Voyage,8,Indécision,Pragmatisme,Rose,Curry,Bière,C++
Nicolas,David,QuantumLeap,Ingénierie Logicielle,Échecs,11,Rancunier,Humilité,Marron,Salade composée,Sirop de menthe,Scala
Manon,Fournier,UrbanFlow,QA Testing,Peinture,3,Bavardage,Résilience,Turquoise,Chili con carne,Cocktail sans alcool,R
Emma,Perez,GreenHarvest,Cloud Computing,Coding,14,Distraction,Optimisme,Argent,Paella,Jus d'orange,Java
Louis,Traoré,FutureLab,Data Science,Yoga,4,Têtu,Organisation,Or,Pâtes Carbonara,Eau pétillante,Python
Chloé,Diallo,NovaVision,Développement Web,Course à pied,1,Procrastination,Créativité,Blanc,Pizza,Café,JavaScript
Gabriel,Cissé,OmniServe,UX/UI Design,Cinéma,13,Timidité,Empathie,Rouge,Crêpes,Thé,PHP
Léa,Kouyaté,ApexSolutions,Cybersécurité,Lecture,0,Impatience,Détermination,Jaune,Burger,Coca-Cola,Go
Nathan,Ndiaye,DeepMindAI,Intelligence Artificielle,Randonnée,9,Désordonné,Adaptabilité,Noir,Sushi,Smoothie,Rust
Amadou,Sylla,CloudSphere,DevOps,Musique,5,Perfectionnisme,Persévérance,Bleu,Lasagnes,Limonade,C#
Fatoumata,Camara,BioSense,Développement Mobile,Danse,2,Naïveté,Curiosité,Violet,Tajine,Eau de coco,Swift
Pierre,Kone,AgriTech+,Business Intelligence,Gaming,7,Orgueil,Loyauté,Gris,Sushi,Vin rouge,Kotlin
Sophie,Sow,HealthConnect,Robotique,Jardinage,10,Cynisme,Sens de l'humour,Vert,Ramen,Thé glacé,TypeScript
Moussa,Fall,SafeCity,Blockchain,Bricolage,6,Indécision,Pragmatisme,Orange,Curry,Bière,C++
Aïcha,Sanchez,EduBoost,Ingénierie Logicielle,Voyage,8,Rancunier,Humilité,Rose,Salade composée,Sirop de menthe,Scala
Marc,Schmidt,FinTrack,QA Testing,Échecs,11,Bavardage,Résilience,Marron,Chili con carne,Cocktail sans alcool,R
Mariam,Miller,EcoPulsar,Cloud Computing,Peinture,3,Distraction,Optimisme,Turquoise,Paella,Jus d'orange,Java
Jean,Johnson,SmartGrid,Data Science,Coding,14,Têtu,Organisation,Argent,Pâtes Carbonara,Eau pétillante,Python
Catherine,Williams,CyberGuard,Développement Web,Yoga,4,Procrastination,Créativité,Or,Pizza,Café,JavaScript
Luc,Brown,DataInsight,UX/UI Design,Course à pied,1,Timidité,Empathie,Blanc,Crêpes,Thé,PHP
Christine,Jones,RoboAssist,Cybersécurité,Cinéma,13,Impatience,Détermination,Rouge,Burger,Coca-Cola,Go
Nicolas,Davis,QuantumLeap,Intelligence Artificielle,Lecture,0,Désordonné,Adaptabilité,Jaune,Sushi,Smoothie,Rust
Manon,Rodriguez,UrbanFlow,DevOps,Randonnée,9,Perfectionnisme,Persévérance,Noir,Lasagnes,Limonade,C#
Emma,Martinez,GreenHarvest,Développement Mobile,Musique,5,Naïveté,Curiosité,Bleu,Tajine,Eau de coco,Swift
Louis,Hernandez,FutureLab,Business Intelligence,Danse,2,Orgueil,Loyauté,Violet,Sushi,Vin rouge,Kotlin
Chloé,Lopez,NovaVision,Robotique,Gaming,7,Cynisme,Sens de l'humour,Gris,Ramen,Thé glacé,TypeScript
Gabriel,Gonzalez,OmniServe,Blockchain,Jardinage,10,Indécision,Pragmatisme,Vert,Curry,Bière,C++
Léa,Wilson,ApexSolutions,Ingénierie Logicielle,Bricolage,6,Rancunier,Humilité,Orange,Salade composée,Sirop de menthe,Scala
Nathan,Anderson,DeepMindAI,QA Testing,Voyage,8,Bavardage,Résilience,Rose,Chili con carne,Cocktail sans alcool,R
Amadou,Thomas,CloudSphere,Cloud Computing,Échecs,11,Distraction,Optimisme,Marron,Paella,Jus d'orange,Java
Fatoumata,Jackson,BioSense,Data Science,Peinture,3,Têtu,Organisation,Turquoise,Pâtes Carbonara,Eau pétillante,Python
Pierre,White,AgriTech+,Développement Web,Coding,14,Procrastination,Créativité,Argent,Pizza,Café,JavaScript
Sophie,Harris,HealthConnect,UX/UI Design,Yoga,4,Timidité,Empathie,Or,Crêpes,Thé,PHP
Moussa,Clark,SafeCity,Cybersécurité,Course à pied,1,Impatience,Détermination,Blanc,Burger,Coca-Cola,Go
Aïcha,Lewis,EduBoost,Intelligence Artificielle,Cinéma,13,Désordonné,Adaptabilité,Rouge,Sushi,Smoothie,Rust
Marc,Robinson,FinTrack,DevOps,Lecture,0,Perfectionnisme,Persévérance,Jaune,Lasagnes,Limonade,C#
Mariam,Walker,EcoPulsar,Développement Mobile,Randonnée,9,Naïveté,Curiosité,Noir,Tajine,Eau de coco,Swift
Jean,Hall,SmartGrid,Business Intelligence,Musique,5,Orgueil,Loyauté,Bleu,Sushi,Vin rouge,Kotlin
Catherine,Young,CyberGuard,Robotique,Danse,2,Cynisme,Sens de l'humour,Violet,Ramen,Thé glacé,TypeScript
Dubois,Chloé,AgriTech+,Développement Web,Lecture,5,Timidité,Adaptabilité,Bleu,Couscous,Jus d'orange,Python
Diallo,Ibrahim,SafeCity,Intelligence Artificielle,Football,1,Manque de confiance en soi,Persévérance,Vert,Thieboudienne,Eau plate,Java
Chen,Liam,CyberGuard,Cybersécurité,Gaming,11,Perfectionnisme (excessif),Pensée critique,Noir,Sushi,Thé vert,C#
Ouédraogo,Aïcha,EduBoost,Product Management,Voyage,7,Distraction,Optimisme,Rose,Tajine,Smoothie aux fruits,JavaScript
Müller,Zoe,FinTrack,Data Science,Randonnée,3,Procrastination,Organisation,Jaune,Salade César,Café,Python
Martin,Antoine,BioVerse,Développement Mobile,Musique,9,Impatience,Créativité,Rouge,Burger,Limonade,Kotlin
Keita,Moussa,HealthConnect,Cloud Computing,Cuisine,2,Têtu,Esprit d'équipe,Orange,Yassa,Eau gazeuse,Go
Smith,Emily,InnovateHub,UI/UX Design,Photographie,6,Bavardise,Empathie,Violet,Paella,Jus de pomme,TypeScript
Kowalski,Oscar,QuantumLeap,DevOps,Coding personnel,13,Sarcasme,Rigueur,Gris,Ramen,Boisson énergisante,Rust
Bernard,Léa,SmartLogistics,Assurance Qualité,Jardinage,4,Hypersensibilité,Patience,Turquoise,Pâtes Carbonara,Coca-Cola,PHP
Garcia,Daniel,UrbanFlow,Blockchain,Natation,8,Désordonné,Autonomie,Bleu,Pizza,Thé glacé,JavaScript
Coulibaly,Aminata,EcoHarvest,IoT,Yoga,0,Rêveur,Curiosité,Vert,Curry Indien,Eau plate,Python
Lee,Sophia,NexusFlow,Marketing Digital,Course à pied,10,Trop analytique,Fiabilité,Blanc,Tacos,Café,Ruby
Rodriguez,Javier,SynapseAI,Consulting Tech,Écriture,5,Émotivité,Leadership,Rouge,Lasagnes,Jus d'orange,C++
Durand,Manon,TerraLink,Data Science,Peinture,7,Curiosité (parfois excessive),Adaptabilité,Jaune,Choucroute,Smoothie aux fruits,R
Kim,Hiroshi,AeroSense,Développement Web,Échecs,14,Maniaque,Organisation,Noir,Riz cantonais,Thé vert,Java
Traoré,Mariam,CodeConnect,DevOps,Bénévolat,2,Manque de confiance en soi,Résilience,Rose,Thieboudienne,Lait,Go
Williams,Noah,SafeCity,Intelligence Artificielle,Gaming,6,Impatience,Pensée critique,Bleu,Burger,Eau gazeuse,Python
Ndiaye,Sékou,EduBoost,Développement Mobile,Football,1,Procrastination,Persévérance,Vert,Yassa,Soda,Swift
Johnson,Ava,FinTrack,Cybersécurité,Voyage,12,Distraction,Optimisme,Rouge,Sushi,Jus d'orange,C#
Thomas,Lucas,HealthConnect,Product Management,Randonnée,8,Têtu,Esprit d'équipe,Orange,Paella,Café,TypeScript
Petit,Manon,EcoSense,Cloud Computing,Cuisine,3,Bavardise,Empathie,Violet,Pâtes Carbonara,Thé glacé,Kotlin
Schmidt,Elijah,AgriTech+,UI/UX Design,Photographie,9,Perfectionnisme (excessif),Rigueur,Gris,Fondue Savoyarde,Coca-Cola,JavaScript
Sow,Ibrahim,CyberGuard,Assurance Qualité,Jardinage,0,Sarcasme,Patience,Turquoise,Couscous,Eau plate,PHP
Lambert,Alice,QuantumLeap,Blockchain,Natation,11,Hypersensibilité,Autonomie,Bleu,Pizza,Jus de pomme,Python
Dubois,Sophie,NexusFlow,IoT,Yoga,6,Désordonné,Curiosité,Vert,Curry Indien,Smoothie aux fruits,Ruby
Miller,Olivia,SynapseAI,Marketing Digital,Course à pied,4,Rêveur,Fiabilité,Blanc,Tacos,Café,C++
Brown,Mason,TerraLink,Consulting Tech,Écriture,10,Émotivité,Leadership,Rouge,Lasagnes,Limonade,R
Chen,Mei,AeroSense,Data Science,Peinture,5,Curiosité (parfois excessive),Adaptabilité,Jaune,Pho,Thé vert,Java
Koné,Rama,CodeConnect,Développement Web,Échecs,15,Maniaque,Organisation,Noir,Riz cantonais,Boisson énergisante,Go
Müller,Oscar,SmartLogistics,DevOps,Bénévolat,3,Manque de confiance en soi,Résilience,Rose,Thieboudienne,Lait,TypeScript
Martin,Léa,UrbanFlow,Intelligence Artificielle,Gaming,7,Impatience,Pensée critique,Bleu,Burger,Eau gazeuse,Python
Keita,Fatoumata,SafeCity,Développement Mobile,Football,2,Procrastination,Persévérance,Vert,Yassa,Soda,Swift
Smith,Daniel,EduBoost,Cybersécurité,Voyage,8,Distraction,Optimisme,Rouge,Sushi,Jus d'orange,C#
Kowalski,Emily,FinTrack,Product Management,Randonnée,0,Têtu,Esprit d'équipe,Orange,Paella,Café,Kotlin
Bernard,Antoine,HealthConnect,Cloud Computing,Cuisine,13,Bavardise,Empathie,Violet,Pâtes Carbonara,Thé glacé,JavaScript
Garcia,Olivia,EcoSense,UI/UX Design,Photographie,6,Perfectionnisme (excessif),Rigueur,Gris,Fondue Savoyarde,Coca-Cola,Rust
Coulibaly,Oumar,AgriTech+,Assurance Qualité,Jardinage,1,Sarcasme,Patience,Turquoise,Couscous,Eau plate,PHP
Lee,Isabella,CyberGuard,Blockchain,Natation,10,Hypersensibilité,Autonomie,Bleu,Pizza,Jus de pomme,Python
Rodriguez,Liam,QuantumLeap,IoT,Yoga,5,Désordonné,Curiosité,Vert,Curry Indien,Smoothie aux fruits,Ruby
Durand,Chloé,NexusFlow,Marketing Digital,Course à pied,7,Rêveur,Fiabilité,Blanc,Tacos,Café,C++
Kim,Ayaka,SynapseAI,Consulting Tech,Écriture,12,Émotivité,Leadership,Rouge,Lasagnes,Limonade,R
Traoré,Sékou,TerraLink,Data Science,Peinture,4,Curiosité (parfois excessive),Adaptabilité,Jaune,Choucroute,Thé vert,Java
Williams,Sophie,AeroSense,Développement Web,Échecs,9,Maniaque,Organisation,Noir,Riz cantonais,Boisson énergisante,Go
Ndiaye,Moussa,CodeConnect,DevOps,Bénévolat,0,Manque de confiance en soi,Résilience,Rose,Thieboudienne,Lait,TypeScript
Johnson,Nathan,SmartLogistics,Intelligence Artificielle,Gaming,14,Impatience,Pensée critique,Bleu,Burger,Eau gazeuse,Python
Thomas,Emma,UrbanFlow,Développement Mobile,Football,7,Procrastination,Persévérance,Vert,Yassa,Soda,Swift
Petit,Léa,SafeCity,Cybersécurité,Voyage,2,Distraction,Optimisme,Rouge,Sushi,Jus d'orange,C#
Schmidt,Alice,EduBoost,Product Management,Randonnée,11,Têtu,Esprit d'équipe,Orange,Paella,Café,TypeScript
Sow,Aminata,FinTrack,Cloud Computing,Cuisine,5,Bavardise,Empathie,Violet,Pâtes Carbonara,Thé glacé,Kotlin
Lambert,Noah,HealthConnect,UI/UX Design,Photographie,8,Perfectionnisme (excessif),Rigueur,Gris,Fondue Savoyarde,Coca-Cola,JavaScript
Dubois,Paul,EcoSense,Assurance Qualité,Jardinage,3,Sarcasme,Patience,Turquoise,Couscous,Eau plate,PHP
Miller,Javier,AgriTech+,Blockchain,Natation,12,Hypersensibilité,Autonomie,Bleu,Pizza,Jus de pomme,Python
Brown,Olivia,CyberGuard,IoT,Yoga,6,Désordonné,Curiosité,Vert,Curry Indien,Smoothie aux fruits,Ruby
Chen,Daniel,QuantumLeap,Marketing Digital,Course à pied,1,Rêveur,Fiabilité,Blanc,Tacos,Café,C++
Koné,Ibrahim,NexusFlow,Consulting Tech,Écriture,9,Émotivité,Leadership,Rouge,Lasagnes,Limonade,R
Müller,Emily,SynapseAI,Data Science,Peinture,4,Curiosité (parfois excessive),Adaptabilité,Jaune,Pho,Thé vert,Java
Martin,Zoe,TerraLink,Développement Web,Échecs,14,Maniaque,Organisation,Noir,Riz cantonais,Boisson énergisante,Go
Keita,Liam,AeroSense,DevOps,Bénévolat,7,Manque de confiance en soi,Résilience,Rose,Thieboudienne,Lait,TypeScript
Smith,Mariam,CodeConnect,Intelligence Artificielle,Gaming,2,Impatience,Pensée critique,Bleu,Burger,Eau gazeuse,Python
Kowalski,Ayaka,SmartLogistics,Développement Mobile,Football,10,Procrastination,Persévérance,Vert,Yassa,Soda,Swift
Bernard,Lucas,UrbanFlow,Cybersécurité,Voyage,5,Distraction,Optimisme,Rouge,Sushi,Jus d'orange,C#
Garcia,Sophia,SafeCity,Product Management,Randonnée,1,Têtu,Esprit d'équipe,Orange,Paella,Café,TypeScript
Coulibaly,Chloé,EduBoost,Cloud Computing,Cuisine,15,Bavardise,Empathie,Violet,Pâtes Carbonara,Thé glacé,Kotlin
Lee,Nathan,FinTrack,UI/UX Design,Photographie,8,Perfectionnisme (excessif),Rigueur,Gris,Fondue Savoyarde,Coca-Cola,JavaScript
Rodriguez,Emma,HealthConnect,Assurance Qualité,Jardinage,3,Sarcasme,Patience,Turquoise,Couscous,Eau plate,PHP
Durand,Paul,EcoSense,Blockchain,Natation,12,Hypersensibilité,Autonomie,Bleu,Pizza,Jus de pomme,Python
Kim,Aminata,AgriTech+,IoT,Yoga,6,Désordonné,Curiosité,Vert,Curry Indien,Smoothie aux fruits,Ruby
Traoré,Olivia,CyberGuard,Marketing Digital,Course à pied,1,Rêveur,Fiabilité,Blanc,Tacos,Café,C++
Williams,Javier,QuantumLeap,Consulting Tech,Écriture,9,Émotivité,Leadership,Rouge,Lasagnes,Limonade,R
Ndiaye,Alice,NexusFlow,Data Science,Peinture,4,Curiosité (parfois excessive),Adaptabilité,Jaune,Choucroute,Thé vert,Java
Johnson,Hiroshi,SynapseAI,Développement Web,Échecs,14,Maniaque,Organisation,Noir,Riz cantonais,Boisson énergisante,Go
Thomas,Moussa,TerraLink,DevOps,Bénévolat,7,Manque de confiance en soi,Résilience,Rose,Thieboudienne,Lait,TypeScript
Petit,Ava,AeroSense,Intelligence Artificielle,Gaming,2,Impatience,Pensée critique,Bleu,Burger,Eau gazeuse,Python
Schmidt,Léa,CodeConnect,Développement Mobile,Football,10,Procrastination,Persévérance,Vert,Yassa,Soda,Swift
Sow,Elijah,SmartLogistics,Cybersécurité,Voyage,5,Distraction,Optimisme,Rouge,Sushi,Jus d'orange,C#
Lambert,Manon,UrbanFlow,Product Management,Randonnée,1,Têtu,Esprit d'équipe,Orange,Paella,Café,TypeScript
Dubois,Sophie,SafeCity,Cloud Computing,Cuisine,15,Bavardise,Empathie,Violet,Pâtes Carbonara,Thé glacé,Kotlin
Miller,Oscar,EduBoost,UI/UX Design,Photographie,8,Perfectionnisme (excessif),Rigueur,Gris,Fondue Savoyarde,Coca-Cola,JavaScript
Brown,Antoine,FinTrack,Assurance Qualité,Jardinage,3,Sarcasme,Patience,Turquoise,Couscous,Eau plate,PHP
Chen,Zoe,HealthConnect,Blockchain,Natation,12,Hypersensibilité,Autonomie,Bleu,Pizza,Jus de pomme,Python
Koné,Rama,EcoSense,IoT,Yoga,6,Désordonné,Curiosité,Vert,Curry Indien,Smoothie aux fruits,Ruby
Müller,Daniel,AgriTech+,Marketing Digital,Course à pied,1,Rêveur,Fiabilité,Blanc,Tacos,Café,C++
Martin,Emily,CyberGuard,Consulting Tech,Écriture,9,Émotivité,Leadership,Rouge,Lasagnes,Limonade,R
Keita,Liam,QuantumLeap,Data Science,Peinture,4,Curiosité (parfois excessive),Adaptabilité,Jaune,Pho,Thé vert,Java
Smith,Olivia,NexusFlow,Développement Web,Échecs,14,Maniaque,Organisation,Noir,Riz cantonais,Boisson énergisante,Go
Kowalski,Noah,SynapseAI,DevOps,Bénévolat,7,Manque de confiance en soi,Résilience,Rose,Thieboudienne,Lait,TypeScript
Bernard,Isabella,TerraLink,Intelligence Artificielle,Gaming,2,Impatience,Pensée critique,Bleu,Burger,Eau gazeuse,Python
Garcia,Mason,AeroSense,Développement Mobile,Football,10,Procrastination,Persévérance,Vert,Yassa,Soda,Swift
Coulibaly,Ibrahim,CodeConnect,Cybersécurité,Voyage,5,Distraction,Optimisme,Rouge,Sushi,Jus d'orange,C#
Lee,Ayaka,SmartLogistics,Product Management,Randonnée,1,Têtu,Esprit d'équipe,Orange,Paella,Café,TypeScript
Rodriguez,Wei,UrbanFlow,Cloud Computing,Cuisine,15,Bavardise,Empathie,Violet,Pâtes Carbonara,Thé glacé,Kotlin
"Ndiaye,Aïcha,AgriTech+,Cloud Architect,Dessin,13,Rigide,Honnête,Jaune,Tajine,Eau plate,PHP
Traoré,Moussa,SmartGrid,Développeur Web Frontend,Photographie,1,Anxieux,Persévérant,Rouge,Sushi,Bière,Python
Diallo,Fatou,SafeCity,Data Scientist,Gaming,8,Orgueilleux,Créatif,Rose,Pâtes Carbonara,Café,JavaScript
Smith,David,EduBoost,Développeur Mobile iOS,Yoga,5,Indécis,Motivé,Bleu,Burger,Jus d'orange,Swift
Dubois,Sophie,FinTrack,Expert Cybersécurité,Voyage,11,Procrastinateur,Fiable,Vert,Pizza,Eau gazeuse,Python
Kone,Idrissa,HealthConnect,DevOps Engineer,Cyclisme,3,Timide,Optimiste,Noir,Couscous,Coca-Cola,Bash
Johnson,Emily,GreenPulse,UI/UX Designer,Musique,7,Susceptible,Empathique,Violet,Salade Composée,Thé,JavaScript
Garcia,Maria,DataSynth,Ingénieur IA,Lecture,10,Perfectionniste,Rigoureux,Orange,Ramen,Smoothie,Python
Martin,Pierre,RoboAssist,Développeur Web Backend,Football,2,Arrogant,Esprit d'équipe,Blanc,Kebab,Vin,PHP
Williams,Sarah,CyberGuard,QA Engineer,Randonnée,6,Lunatique,Adaptable,Marron,Thieboudienne,Limonade,Java
Bernard,Chloé,UrbanFlow,Scrum Master,Danse,9,Maniaque,Communicatif,Gris,Lasagnes,Lait,Python
Jones,Michael,EcoSense,Business Analyst,Coding,4,Émotif,Curieux,Turquoise,Curry,Jus de pomme,SQL
Diop,Aminata,MedLink,Cloud Architect,Natation,12,Râleur,Organisé,Indigo,Paella,Chocolat chaud,Go
Brown,Chris,RetailAI,Développeur Web Frontend,Jardinage,0,Désordonné,Honnête,Or,Tacos,Eau plate,HTML/CSS
Sow,Sékou,SecureNet,Data Scientist,Échecs,14,Têtu,Persévérant,Jaune,Sushi,Bière,Python
Miller,Jessica,LearnSphere,Développeur Mobile Android,Bricolage,1,Anxieux,Créatif,Rouge,Pizza,Café,Kotlin
Rodriguez,Daniel,AutoDrive,Expert Cybersécurité,Course à pied,8,Orgueilleux,Motivé,Rose,Burger,Jus d'orange,C#
Laurent,Camille,BioGen,DevOps Engineer,Escalade,5,Indécis,Fiable,Bleu,Couscous,Eau gazeuse,Bash
Martinez,Anna,CloudNest,UI/UX Designer,Ski,11,Procrastinateur,Optimiste,Vert,Salade Composée,Thé,JavaScript
Rousseau,Julien,InnovateX,Ingénieur IA,Lecture,3,Timide,Rigoureux,Noir,Ramen,Smoothie,Python
Thomas,Manon,AgriTech+,Développeur Web Backend,Football,7,Susceptible,Esprit d'équipe,Violet,Kebab,Vin,PHP
Petit,Lucas,SmartGrid,QA Engineer,Randonnée,10,Lunatique,Adaptable,Marron,Thieboudienne,Limonade,Java
Leroy,Antoine,SafeCity,Scrum Master,Danse,2,Maniaque,Communicatif,Gris,Lasagnes,Lait,Python
Simon,Laura,EduBoost,Business Analyst,Coding,6,Émotif,Curieux,Turquoise,Curry,Jus de pomme,SQL
Moreau,Kevin,FinTrack,Cloud Architect,Natation,9,Râleur,Organisé,Indigo,Paella,Chocolat chaud,Go
Faye,Rama,HealthConnect,Développeur Web Frontend,Jardinage,4,Désordonné,Honnête,Or,Tacos,Eau plate,HTML/CSS
Touré,Oumar,GreenPulse,Data Scientist,Échecs,15,Têtu,Persévérant,Jaune,Sushi,Bière,Python
Khadija,Mor,DataSynth,Développeur Mobile iOS,Bricolage,0,Anxieux,Créatif,Rouge,Pizza,Café,Swift
Ndiaye,Aïcha,RoboAssist,Expert Cybersécurité,Course à pied,13,Orgueilleux,Motivé,Rose,Burger,Jus d'orange,C#
Traoré,Moussa,CyberGuard,DevOps Engineer,Escalade,1,Indécis,Fiable,Bleu,Couscous,Eau gazeuse,Bash
Diallo,Fatou,UrbanFlow,UI/UX Designer,Ski,8,Procrastinateur,Optimiste,Vert,Salade Composée,Thé,JavaScript
Smith,David,EcoSense,Ingénieur IA,Lecture,5,Timide,Rigoureux,Noir,Ramen,Smoothie,Python
Dubois,Sophie,MedLink,Développeur Web Backend,Football,11,Susceptible,Esprit d'équipe,Violet,Kebab,Vin,PHP
Kone,Idrissa,RetailAI,QA Engineer,Randonnée,3,Lunatique,Adaptable,Marron,Thieboudienne,Limonade,Java
Johnson,Emily,SecureNet,Scrum Master,Danse,7,Maniaque,Communicatif,Gris,Lasagnes,Lait,Python
