Nom,Prénom,Projet,Spécialité,Hobby,Nombre d'années d'expérience,Défaut,Qualité,Couleur préférée,Plat préféré,Boisson préférée,Langage préféré
Konaté,Antoine,SafeCity,Réseaux,Musique,7,Timidité,Créativité,Violet,Burger gourmet,Bière artisanale,C#
Miller,Camille,HealthConnect,Embarqué,Photographie,3,Têtu,Empathie,Orange,Yassa au poulet,Vin rouge,Rust
Camara,Louis,AgriTech+,Blockchain,Yoga,11,Distrait,Rigueur,Rose,Couscous royal,Limonade maison,Kotlin
Davis,Manon,GreenEnergy,Data,Peinture,5,Gourmandise,Adaptabilité,Gris,Poulet rôti,Sirop de menthe,TypeScript
Bâ,Emma,SmartLogistics,Dev Web,Natation,9,Curiosité excessive,Esprit d'équipe,Marron,Salade composée,Smoothie,Python
Garcia,Aïcha,CyberGuard,DevOps,Jardinage,2,Sensibilité,Persévérance,Cyan,Tacos mexicains,Tisane,PHP
Diop,Moussa,DataInsight,IA,Échecs,14,Bavard,Curiosité,Bleu,Paella,Café,Java
Rodriguez,Fatoumata,RoboAssist,Cybersécurité,Cinéma,6,Narcissisme léger,Optimisme,Vert,Raclette,Thé vert,C++
Keita,Omar,UrbanFlow,Mobile,Bénévolat,1,Indécision,Fiabilité,Red,Soupe Pho,Eau pétillante,JavaScript
Leroy,Aminata,EcoHarvest,Cloud,Lecture,10,Hyperactif,Humour,Jaune,Curry indien,Jus d'orange,Python
Moreau,Ibrahim,AIPrognosis,UI/UX,Football,8,Procrastination,Leadership,Noir,Pizza,Coca-Cola,Swift
Laurent,Mariam,QuantumSecure,QA,Gaming,4,Impatience,Logique,Blanc,Thieboudienne,Lait frais,Go
Simon,Ousmane,BioInnovate,Product Owner,Coding,12,Perfectionnisme,Organisation,Violet,Sushi,Bière artisanale,C#
Michel,Khadija,MediCareLink,Machine Learning,Danse,0,Timidité,Autonomie,Orange,Burger gourmet,Vin rouge,Rust
Dupont,Lamine,FoodChain,Big Data,Voyage,15,Têtu,Créativité,Rose,Yassa au poulet,Limonade maison,Kotlin
Ndiaye,Sophie,TravelWise,Réseaux,Randonnée,7,Distrait,Empathie,Gris,Couscous royal,Sirop de menthe,TypeScript
Smith,Paul,AutoPilotX,Embarqué,Cuisine,3,Gourmandise,Rigueur,Marron,Poulet rôti,Smoothie,Python
Martin,Marie,SmartHomeOS,Blockchain,Musique,11,Curiosité excessive,Adaptabilité,Cyan,Salade composée,Tisane,PHP
Diallo,Pierre,EduBoost,Data,Photographie,5,Sensibilité,Esprit d'équipe,Bleu,Tacos mexicains,Café,Java
Johnson,Jean,FinTrack,Dev Web,Yoga,9,Bavard,Persévérance,Vert,Paella,Thé vert,C++
Bernard,Antoine,SafeCity,DevOps,Peinture,2,Narcissisme léger,Curiosité,Red,Raclette,Eau pétillante,JavaScript
Traoré,Camille,HealthConnect,IA,Natation,14,Indécision,Optimisme,Jaune,Soupe Pho,Jus d'orange,Python
Williams,Louis,AgriTech+,Cybersécurité,Jardinage,6,Hyperactif,Fiabilité,Noir,Curry indien,Coca-Cola,Swift
Sow,Manon,GreenEnergy,Mobile,Échecs,1,Procrastination,Humour,Blanc,Pizza,Lait frais,Go
Jones,Emma,SmartLogistics,Cloud,Cinéma,10,Impatience,Leadership,Violet,Thieboudienne,Bière artisanale,C#
Dubois,Aïcha,CyberGuard,UI/UX,Bénévolat,8,Perfectionnisme,Logique,Orange,Sushi,Vin rouge,Rust
Coulibaly,Moussa,DataInsight,QA,Lecture,4,Timidité,Organisation,Rose,Burger gourmet,Limonade maison,Kotlin
Brown,Fatoumata,RoboAssist,Product Owner,Football,12,Têtu,Autonomie,Gris,Yassa au poulet,Sirop de menthe,TypeScript
Konaté,Omar,UrbanFlow,Machine Learning,Gaming,0,Distrait,Créativité,Marron,Couscous royal,Smoothie,Python
Miller,Aminata,EcoHarvest,Big Data,Coding,15,Gourmandise,Empathie,Cyan,Poulet rôti,Tisane,PHP
Camara,Ibrahim,AIPrognosis,Réseaux,Danse,7,Curiosité excessive,Rigueur,Bleu,Salade composée,Café,Java
Davis,Mariam,QuantumSecure,Embarqué,Voyage,3,Sensibilité,Adaptabilité,Vert,Tacos mexicains,Thé vert,C++
Bâ,Ousmane,BioInnovate,Blockchain,Randonnée,11,Bavard,Esprit d'équipe,Red,Paella,Eau pétillante,JavaScript
Garcia,Khadija,MediCareLink,Data,Cuisine,5,Narcissisme léger,Persévérance,Jaune,Raclette,Jus d'orange,Python
Diop,Lamine,FoodChain,Dev Web,Musique,9,Indécision,Curiosité,Noir,Soupe Pho,Coca-Cola,Swift
Rodriguez,Sophie,TravelWise,DevOps,Photographie,2,Hyperactif,Optimisme,Blanc,Curry indien,Lait frais,Go
Keita,Paul,AutoPilotX,IA,Yoga,14,Procrastination,Fiabilité,Violet,Pizza,Bière artisanale,C#
Leroy,Marie,SmartHomeOS,Cybersécurité,Peinture,6,Impatience,Humour,Orange,Thieboudienne,Vin rouge,Rust
Moreau,Pierre,EduBoost,Mobile,Natation,1,Perfectionnisme,Leadership,Rose,Sushi,Limonade maison,Kotlin
Laurent,Jean,FinTrack,Cloud,Jardinage,10,Timidité,Logique,Gris,Burger gourmet,Sirop de menthe,TypeScript
Simon,Antoine,SafeCity,UI/UX,Échecs,8,Têtu,Organisation,Marron,Yassa au poulet,Smoothie,Python
Michel,Camille,HealthConnect,QA,Cinéma,4,Distrait,Autonomie,Cyan,Couscous royal,Tisane,PHP
Dupont,Louis,AgriTech+,Product Owner,Bénévolat,12,Gourmandise,Créativité,Bleu,Poulet rôti,Café,Java
Ndiaye,Manon,GreenEnergy,Machine Learning,Lecture,0,Curiosité excessive,Empathie,Vert,Salade composée,Thé vert,C++
Smith,Emma,SmartLogistics,Big Data,Football,15,Sensibilité,Rigueur,Red,Tacos mexicains,Eau pétillante,JavaScript
Martin,Aïcha,CyberGuard,Réseaux,Gaming,7,Bavard,Adaptabilité,Jaune,Paella,Jus d'orange,Python
Diallo,Bob,DataInsight,Embarqué,Coding,3,Narcissisme léger,Esprit d'équipe,Noir,Raclette,Coca-Cola,Swift
Johnson,Fatoumata,RoboAssist,Blockchain,Danse,11,Indécision,Persévérance,Blanc,Soupe Pho,Lait frais,Go
Fatou,Diop,AgriTech+,Data Science,Lecture,7,Procrastination,Rigueur,Bleu,Couscous,Café,Python
Amadou,Diallo,SafeCity,Mobile Development,Football,3,Impatience,Créativité,Vert,Thieboudienne,Jus d'orange,Java
Sophie,Dupont,EduBoost,Web Development,Danse,5,Timidité,Empathie,Rouge,Pizza,Thé,JavaScript
Moussa,Traoré,FinTrack,AI/ML Engineering,Gaming,8,Distraction,Curiosité,Noir,Sushi,Eau,Python
Marie,Martin,HealthConnect,DevOps,Voyage,10,Perfectionnisme,Persévérance,Violet,Pâtes Carbonara,Coca-Cola,Go
John,Smith,GreenEnergy,Cloud Architecture,Randonnée,6,Têtu,Optimisme,Jaune,Burger,Limonade,C#
Aïcha,Ndiaye,SmartLogistics,Cybersecurity,Cuisine,4,Trop bavard,Adaptabilité,Rose,Poulet Yassa,Jus de Bissap,PHP
Lucas,Bernard,DataPulse,Data Science,Musique,2,Manque d'organisation,Sens de l'écoute,Gris,Tacos,Smoothies,Python
Emily,Johnson,AI_Innovate,AI/ML Engineering,Photographie,9,Anxiété,Leadership,Blanc,Riz Frit,Café,Rust
Pierre,Thomas,QuantumLeap,Embedded Systems,Peinture,12,Indécision,Autonomie,Bleu,Lasagnes,Thé,C++
Mariam,Koné,UrbanFlow,Web Development,Course à pied,1,Sarcasme,Honnêteté,Vert,Curry,Eau,JavaScript
David,Williams,OceanClean,Blockchain Development,Natation,7,Rêveur,Patience,Rouge,Tajine,Jus d'orange,Solidity
Chloé,Petit,SpaceLink,Network Engineering,Jardinage,11,Procrastination,Rigueur,Noir,Grillades,Biere,Python
Oumar,Camara,BioMetrics,Mobile Development,Échecs,0,Impatience,Créativité,Violet,Couscous,Coca-Cola,Kotlin
Manon,Durand,SmartGrid,UI/UX Design,Yoga,3,Timidité,Empathie,Jaune,Pizza,Lait,HTML/CSS
Sarah,Brown,DeepLearningX,Data Science,Bénévolat,5,Distraction,Curiosité,Rose,Sushi,Thé,Python
Antoine,Leroy,CodeCraft,DevOps,Lecture,8,Perfectionnisme,Persévérance,Gris,Burger,Eau,Go
Rama,Sissoko,PixelPerfect,Quality Assurance,Football,6,Têtu,Optimisme,Blanc,Thieboudienne,Jus d'orange,Java
Louis,Moreau,SecureNet,Cybersecurity,Gaming,4,Trop bavard,Adaptabilité,Bleu,Pâtes Carbonara,Café,PHP
Jessica,Garcia,AgriTech+,Web Development,Danse,2,Manque d'organisation,Sens de l'écoute,Vert,Poulet Yassa,Smoothies,JavaScript
Amadou,Keita,SafeCity,Data Science,Voyage,7,Anxiété,Leadership,Rouge,Tacos,Jus de Bissap,Python
Fatou,Touré,EduBoost,Mobile Development,Randonnée,3,Indécision,Autonomie,Noir,Riz Frit,Thé,Java
Gabriel,Simon,FinTrack,AI/ML Engineering,Cuisine,5,Sarcasme,Honnêteté,Violet,Lasagnes,Eau,Python
Olivia,Laurent,HealthConnect,Cloud Architecture,Musique,8,Rêveur,Patience,Jaune,Curry,Coca-Cola,C#
William,Michel,GreenEnergy,DevOps,Photographie,10,Procrastination,Rigueur,Rose,Tajine,Limonade,Go
Sophia,Martinez,SmartLogistics,Cybersecurity,Peinture,6,Impatience,Créativité,Gris,Grillades,Biere,PHP
James,Rodriguez,DataPulse,Web Development,Course à pied,4,Timidité,Empathie,Blanc,Couscous,Jus d'orange,JavaScript
Ava,Lee,AI_Innovate,Data Science,Natation,2,Distraction,Curiosité,Bleu,Pizza,Café,Python
Benjamin,Kim,QuantumLeap,Mobile Development,Jardinage,9,Perfectionnisme,Persévérance,Vert,Sushi,Thé,Kotlin
Isabelle,Chen,UrbanFlow,UI/UX Design,Échecs,1,Têtu,Optimisme,Rouge,Burger,Eau,HTML/CSS
Sékou,Sow,OceanClean,Blockchain Development,Yoga,11,Trop bavard,Adaptabilité,Noir,Thieboudienne,Jus de Bissap,Solidity
Manon,Diop,SpaceLink,Network Engineering,Bénévolat,0,Manque d'organisation,Sens de l'écoute,Violet,Pâtes Carbonara,Smoothies,Python
Lucas,Traoré,BioMetrics,Embedded Systems,Lecture,3,Anxiété,Leadership,Jaune,Poulet Yassa,Café,C++
Chloé,Martin,SmartGrid,Data Science,Football,5,Indécision,Autonomie,Rose,Tacos,Thé,Python
Antoine,Bernard,DeepLearningX,AI/ML Engineering,Gaming,8,Sarcasme,Honnêteté,Gris,Riz Frit,Eau,Rust
Sarah,Thomas,CodeCraft,DevOps,Danse,6,Rêveur,Patience,Blanc,Lasagnes,Jus d'orange,Go
John,Petit,PixelPerfect,Quality Assurance,Voyage,4,Procrastination,Rigueur,Bleu,Curry,Coca-Cola,Java
Sophie,Durand,SecureNet,Cybersecurity,Randonnée,2,Impatience,Créativité,Vert,Tajine,Limonade,PHP
David,Leroy,AgriTech+,Web Development,Cuisine,7,Timidité,Empathie,Rouge,Grillades,Biere,JavaScript
Mariam,Moreau,SafeCity,Mobile Development,Musique,3,Distraction,Curiosité,Noir,Couscous,Café,Kotlin
Pierre,Garcia,EduBoost,Data Science,Photographie,5,Perfectionnisme,Persévérance,Violet,Pizza,Thé,Python
Emily,Keita,FinTrack,AI/ML Engineering,Peinture,8,Têtu,Optimisme,Jaune,Sushi,Eau,Python
Fatou,Simon,HealthConnect,Cloud Architecture,Course à pied,10,Trop bavard,Adaptabilité,Rose,Burger,Jus d'orange,C#
Moussa,Laurent,GreenEnergy,DevOps,Natation,6,Manque d'organisation,Sens de l'écoute,Gris,Thieboudienne,Smoothies,Go
Marie,Michel,SmartLogistics,Blockchain Development,Jardinage,4,Anxiété,Leadership,Blanc,Pâtes Carbonara,Jus de Bissap,Solidity
Amadou,Martinez,DataPulse,Network Engineering,Échecs,2,Indécision,Autonomie,Bleu,Poulet Yassa,Café,Python
Olivia,Rodriguez,AI_Innovate,Embedded Systems,Yoga,9,Sarcasme,Honnêteté,Vert,Tacos,Thé,C++
William,Lee,QuantumLeap,UI/UX Design,Bénévolat,1,Rêveur,Patience,Rouge,Riz Frit,Eau,HTML/CSS
Sophia,Kim,UrbanFlow,Data Science,Lecture,11,Procrastination,Rigueur,Noir,Lasagnes,Coca-Cola,Python
James,Chen,OceanClean,Mobile Development,Football,0,Impatience,Créativité,Violet,Curry,Limonade,Java
Ava,Sow,SpaceLink,Web Development,Gaming,3,Timidité,Empathie,Jaune,Tajine,Biere,JavaScript
Benjamin,Diop,BioMetrics,AI/ML Engineering,Danse,5,Distraction,Curiosité,Rose,Grillades,Jus d'orange,Python
Isabelle,Traoré,SmartGrid,DevOps,Voyage,8,Perfectionnisme,Persévérance,Gris,Couscous,Café,Go
Sékou,Martin,DeepLearningX,Cybersecurity,Randonnée,6,Têtu,Optimisme,Blanc,Pizza,Thé,PHP
Manon,Bernard,CodeCraft,Data Science,Cuisine,4,Trop bavard,Adaptabilité,Bleu,Sushi,Eau,Python
Lucas,Thomas,PixelPerfect,Mobile Development,Musique,2,Manque d'organisation,Sens de l'écoute,Vert,Burger,Smoothies,Kotlin
Chloé,Petit,SecureNet,Cloud Architecture,Photographie,7,Anxiété,Leadership,Rouge,Thieboudienne,Jus de Bissap,C#
Antoine,Durand,AgriTech+,Embedded Systems,Peinture,3,Indécision,Autonomie,Noir,Pâtes Carbonara,Café,C++
Sarah,Leroy,SafeCity,UI/UX Design,Course à pied,5,Sarcasme,Honnêteté,Violet,Poulet Yassa,Thé,HTML/CSS
John,Moreau,EduBoost,Blockchain Development,Natation,8,Rêveur,Patience,Jaune,Tacos,Eau,Solidity
Sophie,Garcia,FinTrack,Network Engineering,Jardinage,10,Procrastination,Rigueur,Rose,Riz Frit,Jus d'orange,Python
David,Keita,HealthConnect,Data Science,Échecs,6,Impatience,Créativité,Gris,Lasagnes,Coca-Cola,Python
Mariam,Simon,GreenEnergy,AI/ML Engineering,Yoga,4,Timidité,Empathie,Blanc,Curry,Limonade,Rust
Pierre,Laurent,SmartLogistics,DevOps,Bénévolat,2,Distraction,Curiosité,Bleu,Tajine,Biere,Go
Emily,Michel,DataPulse,Cybersecurity,Lecture,9,Perfectionnisme,Persévérance,Vert,Grillades,Jus d'orange,PHP
Fatou,Martinez,AI_Innovate,Web Development,Football,1,Têtu,Optimisme,Rouge,Couscous,Café,JavaScript
Moussa,Rodriguez,QuantumLeap,Mobile Development,Gaming,11,Trop bavard,Adaptabilité,Noir,Pizza,Thé,Java
Marie,Lee,UrbanFlow,Data Science,Danse,0,Manque d'organisation,Sens de l'écoute,Violet,Sushi,Eau,Python
Amadou,Kim,OceanClean,Cloud Architecture,Voyage,3,Anxiété,Leadership,Jaune,Burger,Smoothies,C#
Olivia,Chen,SpaceLink,Embedded Systems,Randonnée,5,Indécision,Autonomie,Rose,Thieboudienne,Jus de Bissap,C++
William,Sow,BioMetrics,UI/UX Design,Cuisine,8,Sarcasme,Honnêteté,Gris,Pâtes Carbonara,Café,HTML/CSS
Sophia,Diop,SmartGrid,Blockchain Development,Musique,6,Rêveur,Patience,Blanc,Poulet Yassa,Thé,Solidity
James,Traoré,DeepLearningX,Network Engineering,Photographie,4,Procrastination,Rigueur,Bleu,Tacos,Eau,Python
Ava,Martin,CodeCraft,Data Science,Peinture,2,Impatience,Créativité,Vert,Riz Frit,Jus d'orange,Python
Benjamin,Bernard,PixelPerfect,Mobile Development,Course à pied,7,Timidité,Empathie,Rouge,Lasagnes,Coca-Cola,Kotlin
Isabelle,Thomas,SecureNet,AI/ML Engineering,Natation,3,Distraction,Curiosité,Noir,Curry,Limonade,Rust
Sékou,Petit,AgriTech+,DevOps,Jardinage,5,Perfectionnisme,Persévérance,Violet,Tajine,Biere,Go
Manon,Durand,SafeCity,Cybersecurity,Échecs,8,Têtu,Optimisme,Jaune,Grillades,Jus d'orange,PHP
Lucas,Leroy,EduBoost,Web Development,Yoga,10,Trop bavard,Adaptabilité,Rose,Couscous,Café,JavaScript
Chloé,Moreau,FinTrack,Data Science,Bénévolat,6,Manque d'organisation,Sens de l'écoute,Gris,Pizza,Thé,Python
Antoine,Garcia,HealthConnect,Mobile Development,Lecture,4,Anxiété,Leadership,Blanc,Sushi,Eau,Java
Sarah,Keita,GreenEnergy,Cloud Architecture,Football,2,Indécision,Autonomie,Bleu,Burger,Smoothies,C#
John,Simon,SmartLogistics,Embedded Systems,Gaming,9,Sarcasme,Honnêteté,Vert,Thieboudienne,Jus de Bissap,C++
Sophie,Laurent,DataPulse,UI/UX Design,Danse,1,Rêveur,Patience,Rouge,Pâtes Carbonara,Café,HTML/CSS
David,Michel,AI_Innovate,Blockchain Development,Voyage,11,Procrastination,Rigueur,Noir,Poulet Yassa,Thé,Solidity
Mariam,Martinez,QuantumLeap,Network Engineering,Randonnée,0,Impatience,Créativité,Violet,Tacos,Eau,Python
Pierre,Rodriguez,UrbanFlow,Data Science,Cuisine,3,Timidité,Empathie,Jaune,Riz Frit,Jus d'orange,Python
Emily,Lee,OceanClean,Mobile Development,Musique,5,Distraction,Curiosité,Rose,Lasagnes,Coca-Cola,Kotlin
Fatou,Kim,SpaceLink,AI/ML Engineering,Photographie,8,Perfectionnisme,Persévérance,Gris,Curry,Limonade,Rust
Moussa,Chen,BioMetrics,DevOps,Peinture,6,Têtu,Optimisme,Blanc,Tajine,Biere,Go
Marie,Sow,SmartGrid,Cybersecurity,Course à pied,4,Trop bavard,Adaptabilité,Bleu,Grillades,Jus d'orange,PHP
Dubois,Antoine,AgriTech+,Dev Web,Lecture,5,Perfectionnisme,Créativité,Bleu,Pizza,Café,Python
Ndiaye,Aissatou,SafeCity,Data,Football,8,Procrastinateur,Rigueur,Vert,Thieboudienne,Thé,JavaScript
Smith,Emily,EduBoost,IA,Gaming,3,Impatience,Esprit d'équipe,Rouge,Sushi,Jus d'orange,Java
Diallo,Moussa,FinTrack,Cybersécurité,Coding,10,Timidité,Adaptabilité,Noir,Couscous,Eau gazeuse,PHP
Garcia,Jessica,HealthConnect,Mobile,Danse,2,Entêtement,Empathie,Rose,Burger,Coca-Cola,Swift
Traoré,Fatoumata,GreenPulse,Cloud,Voyage,7,Désorganisation,Persévérance,Jaune,Poulet Yassa,Limonade,Go
Johnson,Michael,SmartGrid,DevOps,Natation,12,Susceptibilité,Optimisme,Blanc,Lasagnes,Jus de pomme,Rust
Koné,Cheikh,UrbanFlow,UI/UX Design,Cuisine,6,Bavard,Curiosité,Violet,Tajine,Eau minérale,C#
Martinez,Sarah,CyberGuard,QA Automation,Randonnée,4,Rêveur,Sens de l'humour,Orange,Ramen,Smoothie,Kotlin
Silva,Chris,DataInsight,Product Management,Photographie,9,Critiqueur,Autonomie,Gris,Paella,Chocolat chaud,Python
Dubois,Lucas,FutureLab,Data,Musique,1,Introverti,Organisation,Bleu,Curry,Café,JavaScript
Williams,Emma,QuantumLeap,Dev Web,Yoga,11,Distrait,Leadership,Vert,Choucroute,Thé,Java
Moreau,Gabriel,EcoInnov,DevOps,Écriture,5,Insouciant,Patience,Rouge,Cassoulet,Jus d'orange,PHP
Sow,Aminata,ConnectBridge,IA,Jardinage,7,Maniaque,Écoute,Noir,Bò bún,Eau gazeuse,Go
Brown,Noah,AeroDrive,Mobile,Peinture,3,Autoritaire,Sens critique,Rose,Tacos,Coca-Cola,Swift
Miller,Chloe,BioSense,Cybersécurité,Cinéma,8,Perfectionnisme,Créativité,Jaune,Nasi Goreng,Limonade,Rust
Cissé,Omar,MediCareX,Cloud,VTT,6,Procrastinateur,Rigueur,Blanc,Pizza,Jus de pomme,C#
Keita,Coumba,RetailFlow,UI/UX Design,Pêche,4,Impatience,Esprit d'équipe,Violet,Pâtes Carbonara,Eau minérale,Kotlin
Durand,Juliette,LogiChain,QA Automation,Échecs,9,Timidité,Adaptabilité,Orange,Couscous,Smoothie,Python
Leroy,Ryan,SportifyAI,Product Management,Course à pied,2,Entêtement,Empathie,Gris,Thieboudienne,Chocolat chaud,JavaScript
Martin,Léa,AI_for_Good,Data,Lecture,7,Désorganisation,Persévérance,Bleu,Sushi,Café,Java
Bernard,Sophie,Digital_Twin,Dev Web,Football,10,Susceptibilité,Optimisme,Vert,Burger,Thé,PHP
Thomas,Hugo,BlockSecure,IA,Gaming,4,Bavard,Curiosité,Rouge,Salade César,Jus d'orange,Go
Petit,Chloé,Smart_Mobility,Mobile,Coding,6,Rêveur,Sens de l'humour,Noir,Poulet Yassa,Eau gazeuse,Swift
Diallo,Mathieu,Green_Energy_X,Cybersécurité,Danse,1,Critiqueur,Autonomie,Rose,Lasagnes,Coca-Cola,Rust
Traoré,Manon,AgriTech+,Cloud,Voyage,9,Introverti,Organisation,Jaune,Tajine,Limonade,C#
Ndiaye,Amadou,SafeCity,DevOps,Natation,5,Distrait,Leadership,Blanc,Ramen,Jus de pomme,Kotlin
Koné,Mariam,EduBoost,UI/UX Design,Cuisine,8,Insouciant,Patience,Violet,Paella,Eau minérale,Python
Touré,Lamine,FinTrack,QA Automation,Randonnée,3,Maniaque,Écoute,Orange,Curry,Smoothie,JavaScript
Smith,David,HealthConnect,Product Management,Photographie,11,Autoritaire,Sens critique,Gris,Choucroute,Chocolat chaud,Java
Johnson,Emily,GreenPulse,Data,Musique,6,Perfectionnisme,Créativité,Bleu,Cassoulet,Café,PHP
Williams,Jessica,SmartGrid,Dev Web,Yoga,2,Procrastinateur,Rigueur,Vert,Bò bún,Thé,Go
Brown,Michael,UrbanFlow,IA,Écriture,7,Impatience,Esprit d'équipe,Rouge,Tacos,Jus d'orange,Swift
Garcia,Sarah,CyberGuard,Mobile,Jardinage,10,Timidité,Adaptabilité,Noir,Nasi Goreng,Eau gazeuse,Rust
Silva,Chris,DataInsight,Cybersécurité,Peinture,5,Entêtement,Empathie,Rose,Pizza,Coca-Cola,C#
Miller,Chloe,FutureLab,Cloud,Cinéma,8,Désorganisation,Persévérance,Jaune,Pâtes Carbonara,Limonade,Kotlin
Davis,Lucas,QuantumLeap,DevOps,VTT,3,Susceptibilité,Optimisme,Blanc,Couscous,Jus de pomme,Python
Martinez,Emma,EcoInnov,UI/UX Design,Pêche,12,Bavard,Curiosité,Violet,Thieboudienne,Eau minérale,JavaScript
Lee,Gabriel,ConnectBridge,QA Automation,Échecs,7,Rêveur,Sens de l'humour,Orange,Sushi,Smoothie,Java
Durand,Alice,AeroDrive,Product Management,Course à pied,4,Critiqueur,Autonomie,Gris,Burger,Chocolat chaud,PHP
Leroy,Théo,BioSense,Data,Lecture,9,Introverti,Organisation,Bleu,Salade César,Café,Go
Moreau,Jeanne,MediCareX,Dev Web,Football,1,Distrait,Leadership,Vert,Poulet Yassa,Thé,Swift
Fournier,Mohamed,RetailFlow,IA,Gaming,6,Insouciant,Patience,Rouge,Lasagnes,Jus d'orange,Rust
Roux,Sofia,LogiChain,Mobile,Coding,8,Maniaque,Écoute,Noir,Tajine,Eau gazeuse,C#
Camara,Pierre,SportifyAI,Cybersécurité,Danse,3,Autoritaire,Sens critique,Rose,Ramen,Coca-Cola,Kotlin
Diop,Juliette,AI_for_Good,Cloud,Voyage,11,Perfectionnisme,Créativité,Jaune,Paella,Limonade,Python
Cissé,Ryan,Digital_Twin,DevOps,Natation,5,Procrastinateur,Rigueur,Blanc,Curry,Jus de pomme,JavaScript
Sow,Grace,BlockSecure,UI/UX Design,Cuisine,7,Impatience,Esprit d'équipe,Violet,Choucroute,Eau minérale,Java
Keita,Liam,Smart_Mobility,QA Automation,Randonnée,2,Timidité,Adaptabilité,Orange,Cassoulet,Smoothie,PHP
Ahmed,Ava,Green_Energy_X,Product Management,Photographie,10,Entêtement,Empathie,Gris,Bò bún,Chocolat chaud,Go
Wang,Noah,AgriTech+,Data,Musique,4,Désorganisation,Persévérance,Bleu,Tacos,Café,Swift
Kim,Chloe,SafeCity,Dev Web,Yoga,6,Susceptibilité,Optimisme,Vert,Nasi Goreng,Thé,Rust
Nguyen,Lucas,EduBoost,IA,Écriture,1,Bavard,Curiosité,Rouge,Pizza,Jus d'orange,C#
Müller,Emma,FinTrack,Mobile,Jardinage,9,Rêveur,Sens de l'humour,Noir,Pâtes Carbonara,Eau gazeuse,Kotlin
Dubois,Antoine,HealthConnect,Cybersécurité,Peinture,5,Critiqueur,Autonomie,Rose,Couscous,Coca-Cola,Python
Martin,Léa,GreenPulse,Cloud,Cinéma,8,Introverti,Organisation,Jaune,Thieboudienne,Limonade,JavaScript
Bernard,Sophie,SmartGrid,DevOps,VTT,3,Distrait,Leadership,Blanc,Sushi,Jus de pomme,Java
Thomas,Hugo,UrbanFlow,UI/UX Design,Pêche,12,Insouciant,Patience,Violet,Burger,Eau minérale,PHP
Petit,Chloé,CyberGuard,QA Automation,Échecs,7,Maniaque,Écoute,Orange,Salade César,Smoothie,Go
Diallo,Mathieu,DataInsight,Product Management,Course à pied,4,Autoritaire,Sens critique,Gris,Poulet Yassa,Chocolat chaud,Swift
Traoré,Manon,FutureLab,Data,Lecture,9,Perfectionnisme,Créativité,Bleu,Lasagnes,Café,Rust
Ndiaye,Amadou,QuantumLeap,Dev Web,Football,1,Procrastinateur,Rigueur,Vert,Tajine,Thé,C#
Koné,Mariam,EcoInnov,IA,Gaming,6,Impatience,Esprit d'équipe,Rouge,Ramen,Jus d'orange,Kotlin
Touré,Lamine,ConnectBridge,Mobile,Coding,8,Timidité,Adaptabilité,Noir,Paella,Eau gazeuse,Python
Smith,David,AeroDrive,Cybersécurité,Danse,3,Entêtement,Empathie,Rose,Curry,Coca-Cola,JavaScript
Johnson,Emily,BioSense,Cloud,Voyage,11,Désorganisation,Persévérance,Jaune,Choucroute,Limonade,Java
Williams,Jessica,MediCareX,DevOps,Natation,5,Susceptibilité,Optimisme,Blanc,Cassoulet,Jus de pomme,PHP
Brown,Michael,RetailFlow,UI/UX Design,Cuisine,7,Bavard,Curiosité,Violet,Bò bún,Eau minérale,Go
Garcia,Sarah,LogiChain,QA Automation,Randonnée,2,Rêveur,Sens de l'humour,Orange,Tacos,Smoothie,Swift
Silva,Chris,SportifyAI,Product Management,Photographie,10,Critiqueur,Autonomie,Gris,Nasi Goreng,Chocolat chaud,Rust
Miller,Chloe,AI_for_Good,Data,Musique,4,Introverti,Organisation,Bleu,Pizza,Café,C#
Davis,Lucas,Digital_Twin,Dev Web,Yoga,6,Distrait,Leadership,Vert,Pâtes Carbonara,Thé,Kotlin
Martinez,Emma,BlockSecure,IA,Écriture,1,Insouciant,Patience,Rouge,Couscous,Jus d'orange,Python
Lee,Gabriel,Smart_Mobility,Mobile,Jardinage,9,Maniaque,Écoute,Noir,Thieboudienne,Eau gazeuse,JavaScript
Durand,Alice,Green_Energy_X,Cybersécurité,Peinture,5,Autoritaire,Sens critique,Rose,Sushi,Coca-Cola,Java
Leroy,Théo,AgriTech+,Cloud,Cinéma,8,Perfectionnisme,Créativité,Jaune,Burger,Limonade,PHP
Moreau,Jeanne,SafeCity,DevOps,VTT,3,Procrastinateur,Rigueur,Blanc,Salade César,Jus de pomme,Go
Fournier,Mohamed,EduBoost,UI/UX Design,Pêche,12,Impatience,Esprit d'équipe,Violet,Poulet Yassa,Eau minérale,Swift
Roux,Sofia,FinTrack,QA Automation,Échecs,7,Timidité,Adaptabilité,Orange,Lasagnes,Smoothie,Rust
Camara,Pierre,HealthConnect,Product Management,Course à pied,4,Entêtement,Empathie,Gris,Tajine,Chocolat chaud,C#
